codigo,region,distrito,municipioEscolar,nombreEscuela,director,nivel,grados,zona,estatus,telefono,direccionFisica,direccionFisicaPueblo,direccionFisicaEstado,zipCode,latitud,longitud,puntuacion,starsEscuela,year,ETLLastUpdate,ETLCreatedDate
20909,Caguas,GURABO,Caguas II,Luis Ramos Gonzalez,FRANCISCO MIRANDA GONZALEZ,Primario,678,URBANA,ABIERTA,743-9194,AVE GAUTIER BENITEZ FINAL,Caguas,PR,7250000,18.22713,-66.03664,0.2363756384865932,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
63099,San Juan,SAN JUAN I,San Juan I,Luis Rodríguez Cabrero,AMANDO MONTERO,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,727-6095,CALLE CORONA RES LUIS LLORENS TORRES,San Juan,PR,9210000,18.44864,-66.049,0.36290838926112645,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
71134,Arecibo,VEGA ALTA,Dorado,Luisa M. Valderrama (San Antonio),JOHANNA ROSADO CAJIGAS,Primario,K 1 2 3 4 5        EEE,RURAL,ABIERTA,796-4410,CARR 696 KM 1HM 5 BO HIGILLAR,Dorado,PR,6460000,18.44889,-66.29355,0.6434349065042728,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
31583,Humacao,FAJARDO,Naguabo,Lutgarda Rivera Reyes,Douglas J. Meléndez Cruz**,Primario,PK K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,874-0010,CARR 969 KM 2 HM 0 BO FLORIDA,Naguabo,PR,7180000,18.23751,-65.7822,0.46499888196005035,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
35071,Humacao,LAS PIEDRAS,Humacao,Luz A. Cruz de Santana,ANTONIO MARTINEZ ORTIZ,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,850-6460 - 285-2886,CALLE 15 URB VILLA UNIVERSITARIA,Humacao,PR,7910000,18.14278,-65.83631,0.9037897797622797,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
66209,San Juan,CAROLINA,Carolina II,Luz América Calderón,LUZ CELESTE ABREU FARGAS,Secundario,9 10 11 12   EES,URBANA,ABIERTA,768-4044,AVE CENTRAL BOULEVAR 18 VC,Carolina,PR,9850000,18.39749,-65.96129,0.4251874699838683,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
66233,San Juan,SAN JUAN II,San Juan V,Luz Eneida Colón,ADIANEZ ACEVEDO PALAU,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,720-1382,"CALLE LAS VEGAS FINAL, URB. LAS CUBRE",San Juan,PR,9260000,18.36228,-66.07618,0.6418333522796226,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
46813,Mayagüez,AGUADILLA,Aguada,Lydia Meléndez,Virgen Soto Vélez**,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,868-3850,CARR 115 KM 23 HM 9 BO ASOMANTE,Aguada,PR,6020000,18.38322,-67.18349,0.4891508294556965,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
58180,Ponce,SANTA ISABEL,Villalba,Lysander Borrero Terry,ZULMA E. ORTIZ BURGOS,Secundario,9101112,URBANA,ABIERTA,847-2110,CARR 149 KM 57.2 BO TIERRA SANTA,Villalba,PR,7661703,18.12665,-66.49979,0.5181700958331042,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
50781,Ponce,YAUCO,Guánica,Magueyes II,*HEIDA A. RODRÍGUEZ PACHECO,Primario,PK K 1 2 3 4 5        EEE,RURAL,ABIERTA,821-7000,BO SUSUA BAJA SECTOR MAGUEYES,Guánica,PR,6530000,18.02262,-66.88557,0.6587032446778224,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
42267,Mayagüez,MAYAGUEZ,Mayagüez,Manuel A. Barreto,AILLEN CASTILLO,Primario,K 1 2 3 4 5 6 7 8      EEI,URBANA,ABIERTA,832-3046,CALLE PILAR DEFILLO,Mayagüez,PR,6800000,18.20043,-67.14468,0.3297021039171012,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
62604,San Juan,SAN JUAN II,San Juan IV,Manuel A. Pérez,ROSA DÍAZ,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,751-2420,CALLE ELIZONDO ESQ 46 RES MANUEL A PEREZ,San Juan,PR,9190000,18.41334,-66.03627,0.20772085854763267,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
63107,San Juan,SAN JUAN II,San Juan IV,Manuel Boada,DOLORES MARTINEZ NAVARRO,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,726-0989,AVE BORINQUEN ESQ CALLE CORTIJO,San Juan,PR,9150000,18.4356,-66.05075,0.6961348965379408,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
70870,Bayamón,COROZAL,Corozal,Manuel Bou Gali,YALITZA BERRÍOS RIVERA,Primario,K 1 2 3 4 5 6 7 8      EEI,URBANA,ABIERTA,859-4656,CARR 891 KM 13 HM 2,Corozal,PR,7830000,18.34263,-66.32008,0.3664505980594816,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
21832,Caguas,BARRANQUITAS,Comerío,Manuel Cruz Maceira,MANUEL MORALES BERMUDEZ,Secundario,9101112,URBANA,ABIERTA,875-5806,URB LA PLATA CALLE 6 BO PIÑAS ABAJO,Comerío,PR,7820000,18.21458,-66.22877,0.5142838153656688,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
63024,San Juan,SAN JUAN II,San Juan IV,Manuel Elzaburu y Vizcarrondo,LUIS A MORALES,Primario,PK K 1 2 3 4 5 6,URBANA,ABIERTA,726-0125,CALLE MADISON RES LAS MARGARITAS,San Juan,PR,9160000,18.43286,-66.04019,0.44713639378640185,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
66498,San Juan,CAROLINA,Carolina II,Manuel Febres González,NANCY COLOMBO PEREZ,Primario,678,URBANA,ABIERTA,768-3031,"VIA #5, URB. VILLA FONTANA",Carolina,PR,9840000,18.40091,-65.97608,0.33325628171312566,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
51706,Ponce,SANTA ISABEL,Juana Díaz,Manuel Fernández Juncos,LOURDES RODRÍGUEZ COLÓN *,Primario,PK K 1 2 3         EEE,URBANA,ABIERTA,837-2243,CARR 14 CALLE COMERIO,Juana Díaz,PR,7950000,18.05249,-66.50271,0.6746088192489249,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
47662,Mayagüez,AGUADILLA,Rincón,Manuel García Pérez (Nueva),TERESA CRESPO MARTINEZ,Secundario,9 10 11 12   EES,URBANA,ABIERTA,823-0335,CALLE PEDRO ALBIZU CAMPOS INTERIOR,Rincón,PR,6770000,18.33557,-67.24906,0.5367088599196114,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
42945,Mayagüez,AGUADILLA,Rincón,Manuel González Melo,ALMA Y FELICIANO SANTANA,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,823-2395,CARR 115 KM 9 HM 0 BO CANVALACHE,Rincón,PR,6770000,18.31354,-67.22667,0.6961135089229536,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
56101,Ponce,PONCE,Ponce I,Manuel González Pato,Ineabelle Rodríguez Torres**,Primario,678,URBANA,ABIERTA,841-7216,CALLE 9 URB LA RAMBLA,Ponce,PR,7310000,18.0327,-66.60129,0.48275942073669786,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
53009,Ponce,SANTA ISABEL,Santa Isabel,Manuel Martín Monserrate,AIDA G. SANTIAGO AROCHO,Primario,6 7 8      EEI,URBANA,ABIERTA,845-3160,CALLE BALDORIOTY DE CASTRO #6,Santa Isabel,PR,7570000,17.96654,-66.40544,0.2833776572301319,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
72082,Arecibo,VEGA ALTA,Vega Baja,Manuel Martínez Dávila,EDWIN CRUZ PINTO,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,858-1152,CARR 155 BO PUGNADO,Vega Baja,PR,6930000,18.42951,-66.40829,0.2964438004337396,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
47902,Mayagüez,SAN SEBASTIAN,San Sebastían,Manuel Méndez Liciaga,LUISA FELICIANO AUDIFRED,Secundario,9 10 11 12   EES,RURAL,ABIERTA,896-1430,CARR 125 KM 19 BO GUATEMALA,San Sebastían,PR,6850000,18.34929,-67.00878,0.48576707938865393,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
31534,Humacao,YABUCOA,Maunabo,Manuel Ortiz Suya,MARGARITA RIVAS OLMEDA,Primario,K 1 2 3 4 5        EEE,RURAL,ABIERTA,861-4600,CARR 759 RAMAL 7762 PALO SECO,Maunabo,PR,7070000,18.00816,-65.93292,0.5337370477622888,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
71472,Bayamón,TOA BAJA,Toa Alta,Manuel Velilla,DILMA E. ORTIZ CARRERO,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,797-3558,CARR 861 KM 5.9 BO PIÑAS,Toa Alta,PR,9530000,18.36956,-66.21746,0.56396326979563,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
21055,Caguas,GURABO,Caguas I,Manuela Toro Morice,Yadira Carrasquillo Quiles**,Secundario,9101112,URBANA,ABIERTA,744-2111,URB. CAGUAS NORTE 5 CALLE ESTANBUR,Caguas,PR,7250000,18.24024,-66.02402,0.2677916589445849,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
46334,Mayagüez,SAN SEBASTIAN,Moca,Marcelino Rodríguez,WILSON MEDINA MORALES,Primario,678,RURAL,ABIERTA,877-2324,CARR 125 KM 0 HM 2 BO VOLADORA,Moca,PR,6760000,18.38013,-67.07841,0.3283779444566113,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
75838,San Juan,GUAYNABO,Guaynabo,Margarita Janer Palacios,DAPHNE PACHECO SANTOS,Secundario,9101112,URBANA,ABIERTA,720-2217,CARR  ALEJANDRINO FINAL KM 1 HM 0,Guaynabo,PR,9694429,18.358,-66.1095,0.2615372080819527,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
22053,Caguas,GURABO,Gurabo,Margarita Rivera de Janer,*JEANETTE BARRETO,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,737-6594,CALLE SAN ANTONIO,Gurabo,PR,7780000,18.25695,-65.97421,0.6262277325196206,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
73890,Bayamón,TOA BAJA,Toa Alta,María C. Osorio,SARAHI SANTIAGO MENDEZ,Primario,PK K 1 2 3 4 5        EEE,URBANA,ABIERTA,799-3562,URB TOA ALTA HEIGHTS CALLE 19 BO PIÑAS,Toa Alta,PR,9530000,18.36425,-66.21204,0.6191331335055478,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
18192,Arecibo,ARECIBO,Arecibo II,María Cadilla de Martínez,GLADYS SANCHEZ SANTIAGO,Secundario,9101112,URBANA,ABIERTA,878-3480,"CARR 129 SECTOR LAS CUNETAS, INT CARR 490 FRENTE URB VILLA TOLEDO",Arecibo,PR,6120000,18.4413,-66.75795,0.2878885305012873,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
25023,Humacao,YABUCOA,Patillas,María Dávila Semidey,NYLSA FIGUEROA MORALES,Primario,K 1 2 3 4 5 6 7 8,URBANA,ABIERTA,839-6831,EDF. MARIA DAVILA SEMIDEY CARR 3 #300,Patillas,PR,7230000,18.006747,-66.017117,0.7983827672319127,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
44545,Mayagüez,MAYAGUEZ,Mayagüez,María Dolores Faria,WANDA PEREZ,Primario,K 1 2 3 4 5 6 7 8      EEI,URBANA,ABIERTA,834-9289,AVE JC CLEMENTE,Mayagüez,PR,6800000,18.19648,-67.1531,0.22020835943410141,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
70557,Bayamón,BAYAMON,Bayamón III,María E. Bas de Vázquez,*LUZ V. ROSADO QUIÑONES,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,786-5586,CARR 831 URB LOMAS VERDES,Bayamón,PR,9560000,18.37452,-66.14577,0.49774539821896474,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
30221,Humacao,FAJARDO,Fajardo,María I. Dones,DRA BELKIS B SURILLO NIEVES,Primario,K 1 2 3 4 5,RURAL,ABIERTA,863-8240,CALLE 5 BO QUEBRADA VUELTAS,Fajardo,PR,7389711,18.30089,-65.64413,0.7204356727118659,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
74476,Bayamón,TOA BAJA,Toa Baja,María J. Corredor Rivera,MIRTA E. ALICEA SANTOS,Primario,K 1 2 3 4 5       EEE,URBANA,ABIERTA,740-2225,CALLE CAMPO AMOR ESQ. PELAYO URB COVADONGA,Toa Baja,PR,9490000,18.40004,-66.20003,0.8061450230255214,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
50799,Ponce,YAUCO,Guánica,María L. McDougall,LUZ E. RIVERA VEGA,Primario,PK K 1 2 3 4 5        EEE,URBANA,ABIERTA,821-2490,23 CALLE 65 INFANTERIA,Guánica,PR,6530000,17.9729,-66.90846,0.8820268723701609,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
14373,Ponce,UTUADO,Utuado,María Libertad Gómez,JOHANNA RODRÍGUEZ PAGÁN,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,894-2188,URB PEREZ MATOS CALLE ROBLES #18,Utuado,PR,6410000,18.26778,-66.70563,0.430906852318432,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
44842,Mayagüez,MAYAGUEZ,Mayagüez,María Luisa Arcelay,YANIRA VAZQUEZ,Primario,K 1 2 3 4 5,URBANA,ABIERTA,833-8845,CALLE SAN EXPEDITO RES. SABALOS NUEVO,Mayagüez,PR,6800000,18.17974,-67.15468,0.7552026963483707,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
35840,Humacao,FAJARDO,Vieques,María M. Simmons de Rivera,ALEIDA ESCOBAR BELARDO,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,741-0895,CARR 993 KM 2,Vieques,PR,7650000,18.12417,-65.4533,0.30526992459462154,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
74039,Bayamón,TOA BAJA,Toa Baja,María Teresa Piñeiro,OLGA ROSARIO TORRES,Secundario,9 10 11 12   EES,RURAL,ABIERTA,784-4140,CALLE LOS MARQUEZ FINAL BO SABANA,Toa Baja,PR,9490000,18.42989,-66.18531,0.3346564609893917,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
64956,San Juan,CAROLINA,Carolina II,María Teresa Serrano,CARMEN DEL VALLE,Primario,K 1 2 3 4 5,URBANA,ABIERTA,752-2975,"VIA 8, URB. VILLA FONTANA",Carolina,PR,9830000,18.40368,-65.9754,0.8408328931789849,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
70367,Bayamón,BAYAMON,Bayamón III,María Vázquez de Umpierre,JESSICA HERNÁNDEZ PÉREZ,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,797-5360,CARR 167 KM 15 HM 3 PARC VANS COY BO BUENA VISTA,Bayamón,PR,9570000,18.3432,-66.19601,0.3571667526498041,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
43299,Mayagüez,CABO ROJO,San Germán,Mariano Abril,RAFAEL RAMOS RODRÍGUEZ,Primario,PK K 1 2 3 4 5 6       EEE,RURAL,ABIERTA,892-7403,CARR 361 HOCONUCO ALTO,San Germán,PR,6830000,18.12821,-67.02065,0.810626938774121,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
75747,San Juan,GUAYNABO,Guaynabo,Mariano Abril Elemental,VICTOR LEBRON COLON,Primario,K 1 2 3 4 5  7      EEE,RURAL,ABIERTA,720-7870,CARR 8834 KM 1.8 BO RIO,Guaynabo,PR,9700000,18.31826,-66.0943,0.7917376468182697,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
70573,Bayamón,BAYAMON,Bayamón III,Mariano Feliu Balseiro,YOLANDA GONZÁLEZ VEGA,Primario,6 7 8      EEI,URBANA,ABIERTA,785-9185,URB LOMAS VERDES CARR 831,Bayamón,PR,9560000,18.37307,-66.14604,0.22772698935218064,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
42283,Mayagüez,MAYAGUEZ,Mayagüez,Mariano Riera Palmer,ANA MARTI PEREZ,Primario,K 1 2 3 4 5,URBANA,ABIERTA,832-5262,CALLE MENDEZ VIGO 297,Mayagüez,PR,6800000,18.2075,-67.14982,0.6165731542303952,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
32524,Humacao,YABUCOA,Yabucoa,Marta Sánchez,GRISEL LÓPEZ MARTÍNEZ,Primario,PK K 1 2 3 4 5        EEE,RURAL,ABIERTA,893-3300,CARR 900 BO GUAYABO,Yabucoa,PR,7670000,18.04359,-65.90717,0.43096535050984136,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
70250,Bayamón,BAYAMON,Bayamón III,Marta Vélez De Fajardo,VILVA DELIZ DÍAZ,Primario,K 1 2 3 4 5 6 7 8,URBANA,ABIERTA,797-1775,URB CANA 100 CALLE 11,Bayamón,PR,9570000,18.35196,-66.1865,0.7103253664935579,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
52944,Ponce,SANTA ISABEL,Santa Isabel,Martín G. Brumbaugh,AMANDA DE JESÚS REYES,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,845-3315,33 CALLE EUGENIO MARIA DE HOSTOS,Santa Isabel,PR,7570000,17.96771,-66.4043,0.532434849032453,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
78832,Bayamón,TOA BAJA,Toa Baja,Martín García Giusti,Christian E. Cruz Colón**,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,251-2231,CARR 863 KM 0 HM 9 BO PAJAROS,Toa Baja,PR,9490000,18.39932,-66.20876,0.3242175850501568,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
15396,Mayagüez,SAN SEBASTIAN,Isabela,Mateo Hernández,RAMÓN ROSADO ALDARONDO,Primario,K 1 2 3 4 5,RURAL,ABIERTA,872-5770,CARR 113 KM 3 HM 2 AVE NOEL ESTRADA BO GUAYABOS,Isabela,PR,6620000,18.48822,-66.99899,0.6741146818545818,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
22012,Caguas,GURABO,Gurabo,Matías González García,ELEUTERIO ALAMO FERNANDEZ,Primario,678,URBANA,ABIERTA,737-2056,CALLE ANDRES ARUZ RIVERA CARR 189,Gurabo,PR,7780000,18.25481,-65.97079,0.28425859633672684,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
69047,San Juan,GUAYNABO,Trujillo Alto,Medardo Carazo,MAYRA J. MONROY GONZAGUE,Secundario,9 10 11 12   EES,URBANA,ABIERTA,760-6575,CALLLE CRUZ FINAL # 50,Trujillo Alto,PR,9770000,18.35391,-66.00569,0.2339501918212819,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
31245,Humacao,CANOVANAS,Loíza,Medianía Alta Elemental,Julio Cruz**,Primario,K 1 2 3 4 5        EEE,RURAL,ABIERTA,876-1200,CARR 187 KM 5 HM 6 BO MEDIANIA ALTA,Loíza,PR,7720000,18.42529,-65.84256,0.850365816608874,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
73668,Bayamón,TOA BAJA,Cataño,Mercedes García de Colorado,Ernesto Toro rodríguez**,Primario,6 7 8      EEI,URBANA,ABIERTA,788-4025,AVE FLOR DEL VALLE FINAL URB LAS VEGAS,Cataño,PR,9620000,18.4355,-66.14768,0.26064702846063176,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
71217,Bayamón,COROZAL,Naranjito,Mercedes Rosado,MILAGROS CINTRÓN TORRES,Primario,6 7 8      EEI,URBANA,ABIERTA,869-3130,CARR 152 CALLE GEORGETTY,Naranjito,PR,7190000,18.30151,-66.24852,0.40213432980918407,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
51375,Ponce,UTUADO,Jayuya,Miguel A. Sastre Oliver,MARÍA DE LOS A. TORRES GONZÁLEZ,Primario,PK K 1 2 3 4 5        EEE,RURAL,ABIERTA,828-2008,CARR 527 KM 2 HM 1 BO VEGUITA SEC GRIPIÑAS,Jayuya,PR,6640000,18.20239,-66.5794,0.609652792888528,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
70615,Bayamón,BAYAMON,Bayamón III,Miguel de Cervantes Saavedra,*CHRISTIAN DE JESÚS,Secundario,9 10 11 12   EES,URBANA,ABIERTA,785-0241,CARR 831 URB LOMAS VERDES,Bayamón,PR,9600000,18.36926,-66.14894,0.34347146712106896,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
57323,Ponce,YAUCO,Peñuelas,Miguel González Bauza,Itnery Rodríguez Rivera**,Primario,K 1 2 3 4 5        EEE,RURAL,ABIERTA,836-2597,BO QUEBRADA CALLE 1 SECT CARACOLES,Peñuelas,PR,6240000,18.05554,-66.71168,0.5323189208201398,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
23531,Caguas,CIDRA,Cayey,Miguel Meléndez Muñoz,PEDRO SÁNCHEZ ROQUE,Secundario,9101112,URBANA,ABIERTA,738-3078,AVE ANTONIO R BARCELO FRENTE CUC,Cayey,PR,7360000,18.116,-66.16099,0.44007062890706833,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
70276,Bayamón,BAYAMON,Bayamón III,Miguel Meléndez Muñoz,MARÍA JUDITH VÁZQUEZ FONTÁNEZ,Secundario,9101112,RURAL,ABIERTA,799-7300,CARR 840 KM 1 HM 1 SECTOR LA ALDEA,Bayamón,PR,9570000,18.36999,-66.17751,0.6569959611021511,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
62398,San Juan,SAN JUAN II,San Juan IV,Miguel Such,IRIZEL SANTANA,Secundario,9 10 11 12   EES,URBANA,ABIERTA,751-3780,AVE BARBOSA ESQ AVE PIÑERO,San Juan,PR,9280000,18.40972,-66.04326,0.2374119904441563,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
46987,Mayagüez,CABO ROJO,Cabo Rojo,Monserrate León Irizarry,*SORAYA LAGARES NAZARIO,Secundario,9101112,RURAL,ABIERTA,254-2288,CARR 101 KM 18 HM 2,Cabo Rojo,PR,6230000,18.02742,-67.16392,0.5611408917963772,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
23135,Caguas,GURABO,Caguas II,Myrna M. Fuentes,IRMA RODRIGUEZ SOTO,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,744-2231,CALLE 33 BONNEVILLE HEIGTS,Caguas,PR,7250000,18.22953,-66.04733,0.562648238456433,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
17871,Bayamón,OROCOVIS,Orocovis,Nélida Meléndez Meléndez,YOMARIE SANTIAGO VÁZQUEZ,Primario,K 1 2 3 4 5 6 7 8     EEE,URBANA,ABIERTA,867-2840,CARR 155 INT AVE LUIS M MARIN,Orocovis,PR,7200000,18.22935,-66.39222,0.8356210010725781,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
65946,San Juan,SAN JUAN I,San Juan II,Nemesio R. Canales I,MILTON GARCES,Primario,K 1 2 3 4 5 6 7 8     EEE,URBANA,ABIERTA,782-6539,RES NEMESIO CANALES,San Juan,PR,9280000,18.422,-66.07912,0.22198971199726092,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
20594,Caguas,GURABO,Caguas I,Nicolas Aguayo Aldea,ANA JOSELYN REYES SANTINI,Primario,K 1 2 3 4 5 6 7 8      EEI,URBANA,ABIERTA,743-5065,13 CALLE RAFAEL CORDERO URB. BORINQUEN,Caguas,PR,7260000,18.23249,-66.03105,0.3204517930880943,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
71381,Bayamón,TOA BAJA,Toa Alta,Nicolás Sevilla,LORNA D. PEREZ HERNANDEZ,Secundario,9 10 11 12   EES,URBANA,ABIERTA,870-2570,URB JARD DE TOA ALTA CALLE 1,Toa Alta,PR,9530000,18.39144,-66.24862,0.4626354331752735,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
56077,Ponce,SANTA ISABEL,Villalba,Norma I. Torres Colon,JACKELINE TARONJÍ TORRES *,Primario,K 1 2 3 4 5,URBANA,ABIERTA,847-9090,CARR 150 KM 5 HACIA COAMO,Villalba,PR,7660000,18.12707,-66.48902,0.565394476458024,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
13912,Arecibo,VEGA ALTA,Vega Baja,Nueva Brígida Álvarez Rodríguez,Carlos J. Sonera Vargas**,Todos los niveles,K 1 2 3 4 5 6 7 8 9 10 11 12 EEE,URBANA,ABIERTA,,CALLE BETANCES NUM.75,Vega Baja,PR,6930000,18.445451,-66.389915,0.8515537185256485,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
17657,Mayagüez,SAN SEBASTIAN,Isabela,Nueva Ceferina Cordero,MANUEL PIÑEIRO PIÑEIRO,Primario,PK K 1 2 3 4 5        EEE,URBANA,ABIERTA,872-0464,CALLE EMILIO GONZALEZ INTERIOR # 217,Isabela,PR,6620000,18.50459,-67.02416,0.44198801813167704,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
79087,San Juan,GUAYNABO,Trujillo Alto,Nueva Elemental Bo. Quebrada Negrito,Lisely Méndez**,Primario,K 1 2 3 4 5        EEE,RURAL,ABIERTA,760-5755,CARR #181 KM 10 HM 7 BO QUEBRADA NEGRITO,Trujillo Alto,PR,9770000,18.33055,-65.98879,0.6137217719779761,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
